fundISINCode,distType,distKey,distValue,reportDate
"HK0000012440","300","1","0.505108","2021-06-30"
"HK0000012440","300","3","0.393047","2021-06-30"
"HK0000012440","300","6","0.001245","2021-06-30"
"HK0000012440","300","7","0.006751","2021-06-30"
"HK0000012440","300","8","0.093849","2021-06-30"
"HK0000012440","200","102","0.054855","2021-06-30"
"HK0000012440","200","103","0.094321","2021-06-30"
"HK0000012440","200","104","0.010071","2021-06-30"
"HK0000012440","200","205","0.090039","2021-06-30"
"HK0000012440","200","206","0.045817","2021-06-30"
"HK0000012440","200","207","0.011833","2021-06-30"
"HK0000012440","200","308","0.041028","2021-06-30"
"HK0000012440","200","310","0.030078","2021-06-30"
"HK0000012440","200","311","0.115002","2021-06-30"
"HK0000012440","100","1","0.015697","2021-06-30"
"HK0000012440","100","4","0.003843","2021-06-30"
"HK0000012440","100","10","0.032723","2021-06-30"
"HK0000012440","100","11","0.023287","2021-06-30"
"HK0000012440","100","12","0.169127","2021-06-30"
"HK0000012440","100","13","0.248366","2021-06-30"
"HK0000012440","100","14","0.248366","2021-06-30"
"HK0000012440","100","15","0.244676","2021-06-30"
"HK0000038148","300","1","0.988996","2021-11-30"
"HK0000038148","300","7","0.011004","2021-11-30"
"HK0000038148","200","102","0.164662","2021-11-30"
"HK0000038148","200","103","0.270420","2021-11-30"
"HK0000038148","200","104","0.009227","2021-11-30"
"HK0000038148","200","205","0.043177","2021-11-30"
"HK0000038148","200","206","0.045582","2021-11-30"
"HK0000038148","200","308","0.138789","2021-11-30"
"HK0000038148","200","310","0.041878","2021-11-30"
"HK0000038148","200","311","0.275262","2021-11-30"
"HK0000038148","100","4","0.008894","2021-11-30"
"HK0000038148","100","12","0.411451","2021-11-30"
"HK0000038148","100","13","0.568652","2021-11-30"
"HK0000038148","100","14","0.568652","2021-11-30"
"HK0000038148","100","15","0.420345","2021-11-30"
"HK0000055555","300","1","0.984665","2021-11-30"
"HK0000055555","300","7","0.015335","2021-11-30"
"HK0000055555","200","101","0.048011","2021-11-30"
"HK0000055555","200","102","0.065208","2021-11-30"
"HK0000055555","200","103","0.362759","2021-11-30"
"HK0000055555","200","104","0.075831","2021-11-30"
"HK0000055555","200","205","0.056501","2021-11-30"
"HK0000055555","200","206","0.028734","2021-11-30"
"HK0000055555","200","207","0.018519","2021-11-30"
"HK0000055555","200","308","0.187227","2021-11-30"
"HK0000055555","200","309","0.026713","2021-11-30"
"HK0000055555","200","310","0.076942","2021-11-30"
"HK0000055555","200","311","0.037636","2021-11-30"
"HK0000055555","100","11","0.004989","2021-11-30"
"HK0000055555","100","12","0.304824","2021-11-30"
"HK0000055555","100","13","0.674442","2021-11-30"
"HK0000055555","100","14","0.674442","2021-11-30"
"HK0000055555","100","15","0.309812","2021-11-30"
"HK0000055597","300","10","0.240779","2021-09-30"
"HK0000055597","300","30","0.729719","2021-09-30"
"HK0000055597","300","50","0.029501","2021-09-30"
"HK0000055597","100","1","0.013530","2021-09-30"
"HK0000055597","100","3","0.018369","2021-09-30"
"HK0000055597","100","12","0.154918","2021-09-30"
"HK0000055597","100","13","0.706802","2021-09-30"
"HK0000055597","100","14","0.725171","2021-09-30"
"HK0000055597","100","15","0.184372","2021-09-30"
"HK0000055746","300","1","0.992593","2021-11-30"
"HK0000055746","300","7","0.007407","2021-11-30"
"HK0000055746","200","101","0.036070","2021-11-30"
"HK0000055746","200","102","0.105348","2021-11-30"
"HK0000055746","200","103","0.162541","2021-11-30"
"HK0000055746","200","104","0.011692","2021-11-30"
"HK0000055746","200","205","0.066037","2021-11-30"
"HK0000055746","200","206","0.113299","2021-11-30"
"HK0000055746","200","308","0.094969","2021-11-30"
"HK0000055746","200","310","0.110307","2021-11-30"
"HK0000055746","200","311","0.292330","2021-11-30"
"HK0000055746","100","4","0.006452","2021-11-30"
"HK0000055746","100","10","0.324669","2021-11-30"
"HK0000055746","100","11","0.072951","2021-11-30"
"HK0000055746","100","12","0.296952","2021-11-30"
"HK0000055746","100","13","0.291570","2021-11-30"
"HK0000055746","100","14","0.291570","2021-11-30"
"HK0000055746","100","15","0.701023","2021-11-30"
"HK0000055761","300","1","0.977452","2021-11-30"
"HK0000055761","300","7","0.022548","2021-11-30"
"HK0000055761","200","102","0.101777","2021-11-30"
"HK0000055761","200","206","0.064386","2021-11-30"
"HK0000055761","200","308","0.189862","2021-11-30"
"HK0000055761","200","309","0.025091","2021-11-30"
"HK0000055761","200","310","0.068541","2021-11-30"
"HK0000055761","200","311","0.527796","2021-11-30"
"HK0000055761","100","10","0.216349","2021-11-30"
"HK0000055761","100","11","0.047069","2021-11-30"
"HK0000055761","100","12","0.268909","2021-11-30"
"HK0000055761","100","13","0.445126","2021-11-30"
"HK0000055761","100","14","0.445126","2021-11-30"
"HK0000055761","100","15","0.532326","2021-11-30"
"HK0000084514","300","10","0.013062","2021-09-30"
"HK0000084514","300","30","0.382394","2021-09-30"
"HK0000084514","300","40","0.073311","2021-09-30"
"HK0000084514","300","50","0.019038","2021-09-30"
"HK0000084514","100","1","0.306153","2021-09-30"
"HK0000084514","100","2","0.007701","2021-09-30"
"HK0000084514","100","3","0.003712","2021-09-30"
"HK0000084514","100","4","0.005301","2021-09-30"
"HK0000084514","100","5","0.008226","2021-09-30"
"HK0000084514","100","6","0.004741","2021-09-30"
"HK0000084514","100","7","0.001207","2021-09-30"
"HK0000084514","100","8","0.001638","2021-09-30"
"HK0000084514","100","9","0.001426","2021-09-30"
"HK0000084514","100","10","0.000887","2021-09-30"
"HK0000084514","100","11","0.001022","2021-09-30"
"HK0000084514","100","12","0.004119","2021-09-30"
"HK0000084514","100","13","0.024392","2021-09-30"
"HK0000084514","100","14","0.031432","2021-09-30"
"HK0000084514","100","15","0.339091","2021-09-30"
"HK0000084522","300","10","0.013062","2021-09-30"
"HK0000084522","300","30","0.382394","2021-09-30"
"HK0000084522","300","40","0.073311","2021-09-30"
"HK0000084522","300","50","0.019038","2021-09-30"
"HK0000084522","100","1","0.306153","2021-09-30"
"HK0000084522","100","2","0.007701","2021-09-30"
"HK0000084522","100","3","0.003712","2021-09-30"
"HK0000084522","100","4","0.005301","2021-09-30"
"HK0000084522","100","5","0.008226","2021-09-30"
"HK0000084522","100","6","0.004741","2021-09-30"
"HK0000084522","100","7","0.001207","2021-09-30"
"HK0000084522","100","8","0.001638","2021-09-30"
"HK0000084522","100","9","0.001426","2021-09-30"
"HK0000084522","100","10","0.000887","2021-09-30"
"HK0000084522","100","11","0.001022","2021-09-30"
"HK0000084522","100","12","0.004119","2021-09-30"
"HK0000084522","100","13","0.024392","2021-09-30"
"HK0000084522","100","14","0.031432","2021-09-30"
"HK0000084522","100","15","0.339091","2021-09-30"
"HK0000095296","300","10","0.013062","2021-09-30"
"HK0000095296","300","30","0.382394","2021-09-30"
"HK0000095296","300","40","0.073311","2021-09-30"
"HK0000095296","300","50","0.019038","2021-09-30"
"HK0000095296","100","1","0.306153","2021-09-30"
"HK0000095296","100","2","0.007701","2021-09-30"
"HK0000095296","100","3","0.003712","2021-09-30"
"HK0000095296","100","4","0.005301","2021-09-30"
"HK0000095296","100","5","0.008226","2021-09-30"
"HK0000095296","100","6","0.004741","2021-09-30"
"HK0000095296","100","7","0.001207","2021-09-30"
"HK0000095296","100","8","0.001638","2021-09-30"
"HK0000095296","100","9","0.001426","2021-09-30"
"HK0000095296","100","10","0.000887","2021-09-30"
"HK0000095296","100","11","0.001022","2021-09-30"
"HK0000095296","100","12","0.004119","2021-09-30"
"HK0000095296","100","13","0.024392","2021-09-30"
"HK0000095296","100","14","0.031432","2021-09-30"
"HK0000095296","100","15","0.339091","2021-09-30"
"HK0000099173","300","10","0.273300","2021-06-30"
"HK0000099173","300","30","0.630444","2021-06-30"
"HK0000099173","300","50","0.143035","2021-06-30"
"HK0000102936","300","10","0.240779","2021-09-30"
"HK0000102936","300","30","0.729719","2021-09-30"
"HK0000102936","300","50","0.029501","2021-09-30"
"HK0000102936","100","1","0.013530","2021-09-30"
"HK0000102936","100","3","0.018369","2021-09-30"
"HK0000102936","100","12","0.154918","2021-09-30"
"HK0000102936","100","13","0.706802","2021-09-30"
"HK0000102936","100","14","0.725171","2021-09-30"
"HK0000102936","100","15","0.184372","2021-09-30"
"HK0000105533","300","10","0.240779","2021-09-30"
"HK0000105533","300","30","0.729719","2021-09-30"
"HK0000105533","300","50","0.029501","2021-09-30"
"HK0000105533","100","1","0.013530","2021-09-30"
"HK0000105533","100","3","0.018369","2021-09-30"
"HK0000105533","100","12","0.154918","2021-09-30"
"HK0000105533","100","13","0.706802","2021-09-30"
"HK0000105533","100","14","0.725171","2021-09-30"
"HK0000105533","100","15","0.184372","2021-09-30"
"HK0000123940","300","1","0.984665","2021-11-30"
"HK0000123940","300","7","0.015335","2021-11-30"
"HK0000123940","200","101","0.048011","2021-11-30"
"HK0000123940","200","102","0.065208","2021-11-30"
"HK0000123940","200","103","0.362759","2021-11-30"
"HK0000123940","200","104","0.075831","2021-11-30"
"HK0000123940","200","205","0.056501","2021-11-30"
"HK0000123940","200","206","0.028734","2021-11-30"
"HK0000123940","200","207","0.018519","2021-11-30"
"HK0000123940","200","308","0.187227","2021-11-30"
"HK0000123940","200","309","0.026713","2021-11-30"
"HK0000123940","200","310","0.076942","2021-11-30"
"HK0000123940","200","311","0.037636","2021-11-30"
"HK0000123940","100","11","0.004989","2021-11-30"
"HK0000123940","100","12","0.304824","2021-11-30"
"HK0000123940","100","13","0.674442","2021-11-30"
"HK0000123940","100","14","0.674442","2021-11-30"
"HK0000123940","100","15","0.309812","2021-11-30"
"HK0000130705","300","1","0.937854","2021-06-30"
"HK0000130705","300","7","0.062147","2021-06-30"
"HK0000130705","200","102","0.150130","2021-06-30"
"HK0000130705","200","103","0.164035","2021-06-30"
"HK0000130705","200","205","0.241232","2021-06-30"
"HK0000130705","200","206","0.220323","2021-06-30"
"HK0000130705","200","308","0.091199","2021-06-30"
"HK0000130705","200","311","0.070936","2021-06-30"
"HK0000130705","100","1","0.082840","2021-06-30"
"HK0000130705","100","5","0.068629","2021-06-30"
"HK0000130705","100","13","0.786384","2021-06-30"
"HK0000130705","100","14","0.786384","2021-06-30"
"HK0000130705","100","15","0.151469","2021-06-30"
"HK0000161320","300","10","0.231328","2020-12-31"
"HK0000161320","300","30","0.610927","2020-12-31"
"HK0000161320","300","50","0.050566","2020-12-31"
"HK0000161320","100","12","0.482718","2020-12-31"
"HK0000161320","100","13","0.141180","2020-12-31"
"HK0000161320","100","14","0.141180","2020-12-31"
"HK0000161320","100","15","0.482718","2020-12-31"
"HK0000181096","300","1","0.697840","2021-06-30"
"HK0000181096","300","3","0.298244","2021-06-30"
"HK0000181096","300","6","0.000204","2021-06-30"
"HK0000181096","300","7","0.003712","2021-06-30"
"HK0000181096","200","101","0.109813","2021-06-30"
"HK0000181096","200","102","0.043434","2021-06-30"
"HK0000181096","200","103","0.172183","2021-06-30"
"HK0000181096","200","104","0.031834","2021-06-30"
"HK0000181096","200","205","0.100716","2021-06-30"
"HK0000181096","200","206","0.091033","2021-06-30"
"HK0000181096","200","207","0.000019","2021-06-30"
"HK0000181096","200","308","0.006919","2021-06-30"
"HK0000181096","200","310","0.060865","2021-06-30"
"HK0000181096","200","311","0.081019","2021-06-30"
"HK0000181096","100","13","0.697835","2021-06-30"
"HK0000181096","100","14","0.697835","2021-06-30"
"HK0000181112","300","1","0.697840","2021-06-30"
"HK0000181112","300","3","0.298244","2021-06-30"
"HK0000181112","300","6","0.000204","2021-06-30"
"HK0000181112","300","7","0.003712","2021-06-30"
"HK0000181112","200","101","0.109813","2021-06-30"
"HK0000181112","200","102","0.043434","2021-06-30"
"HK0000181112","200","103","0.172183","2021-06-30"
"HK0000181112","200","104","0.031834","2021-06-30"
"HK0000181112","200","205","0.100716","2021-06-30"
"HK0000181112","200","206","0.091033","2021-06-30"
"HK0000181112","200","207","0.000019","2021-06-30"
"HK0000181112","200","308","0.006919","2021-06-30"
"HK0000181112","200","310","0.060865","2021-06-30"
"HK0000181112","200","311","0.081019","2021-06-30"
"HK0000181112","100","13","0.697835","2021-06-30"
"HK0000181112","100","14","0.697835","2021-06-30"
"HK0000181138","300","1","0.697840","2021-06-30"
"HK0000181138","300","3","0.298244","2021-06-30"
"HK0000181138","300","6","0.000204","2021-06-30"
"HK0000181138","300","7","0.003712","2021-06-30"
"HK0000181138","200","101","0.109813","2021-06-30"
"HK0000181138","200","102","0.043434","2021-06-30"
"HK0000181138","200","103","0.172183","2021-06-30"
"HK0000181138","200","104","0.031834","2021-06-30"
"HK0000181138","200","205","0.100716","2021-06-30"
"HK0000181138","200","206","0.091033","2021-06-30"
"HK0000181138","200","207","0.000019","2021-06-30"
"HK0000181138","200","308","0.006919","2021-06-30"
"HK0000181138","200","310","0.060865","2021-06-30"
"HK0000181138","200","311","0.081019","2021-06-30"
"HK0000181138","100","13","0.697835","2021-06-30"
"HK0000181138","100","14","0.697835","2021-06-30"
"HK0000216926","300","1","0.459103","2021-10-31"
"HK0000216926","300","3","0.454022","2021-10-31"
"HK0000216926","300","6","0.010977","2021-10-31"
"HK0000216926","300","7","0.075899","2021-10-31"
"HK0000216926","200","101","0.005831","2021-10-31"
"HK0000216926","200","102","0.107769","2021-10-31"
"HK0000216926","200","103","0.057180","2021-10-31"
"HK0000216926","200","104","0.023842","2021-10-31"
"HK0000216926","200","205","0.035999","2021-10-31"
"HK0000216926","200","206","0.028932","2021-10-31"
"HK0000216926","200","207","0.011116","2021-10-31"
"HK0000216926","200","308","0.088122","2021-10-31"
"HK0000216926","200","309","0.021804","2021-10-31"
"HK0000216926","200","310","0.025913","2021-10-31"
"HK0000216926","200","311","0.052490","2021-10-31"
"HK0000216926","100","1","0.002704","2021-10-31"
"HK0000216926","100","12","0.042388","2021-10-31"
"HK0000216926","100","13","0.414011","2021-10-31"
"HK0000216926","100","14","0.414011","2021-10-31"
"HK0000216926","100","15","0.045092","2021-10-31"
"HK0000216942","300","1","0.459103","2021-10-31"
"HK0000216942","300","3","0.454022","2021-10-31"
"HK0000216942","300","6","0.010977","2021-10-31"
"HK0000216942","300","7","0.075899","2021-10-31"
"HK0000216942","200","101","0.005831","2021-10-31"
"HK0000216942","200","102","0.107769","2021-10-31"
"HK0000216942","200","103","0.057180","2021-10-31"
"HK0000216942","200","104","0.023842","2021-10-31"
"HK0000216942","200","205","0.035999","2021-10-31"
"HK0000216942","200","206","0.028932","2021-10-31"
"HK0000216942","200","207","0.011116","2021-10-31"
"HK0000216942","200","308","0.088122","2021-10-31"
"HK0000216942","200","309","0.021804","2021-10-31"
"HK0000216942","200","310","0.025913","2021-10-31"
"HK0000216942","200","311","0.052490","2021-10-31"
"HK0000216942","100","1","0.002704","2021-10-31"
"HK0000216942","100","12","0.042388","2021-10-31"
"HK0000216942","100","13","0.414011","2021-10-31"
"HK0000216942","100","14","0.414011","2021-10-31"
"HK0000216942","100","15","0.045092","2021-10-31"
"HK0000252152","300","1","0.909245","2021-06-30"
"HK0000252152","300","7","0.090801","2021-06-30"
"HK0000252152","300","8","-0.000046","2021-06-30"
"HK0000252152","200","102","0.264420","2021-06-30"
"HK0000252152","200","103","0.039482","2021-06-30"
"HK0000252152","200","104","0.010444","2021-06-30"
"HK0000252152","200","205","0.124009","2021-06-30"
"HK0000252152","200","206","0.152915","2021-06-30"
"HK0000252152","200","207","0.044171","2021-06-30"
"HK0000252152","200","308","0.101291","2021-06-30"
"HK0000252152","200","309","0.059375","2021-06-30"
"HK0000252152","200","310","0.067504","2021-06-30"
"HK0000252152","200","311","0.045636","2021-06-30"
"HK0000252152","100","12","0.092677","2021-06-30"
"HK0000252152","100","13","0.816568","2021-06-30"
"HK0000252152","100","14","0.816568","2021-06-30"
"HK0000252152","100","15","0.092677","2021-06-30"
"HK0000252160","300","1","0.909245","2021-06-30"
"HK0000252160","300","7","0.090801","2021-06-30"
"HK0000252160","300","8","-0.000046","2021-06-30"
"HK0000252160","200","102","0.264420","2021-06-30"
"HK0000252160","200","103","0.039482","2021-06-30"
"HK0000252160","200","104","0.010444","2021-06-30"
"HK0000252160","200","205","0.124009","2021-06-30"
"HK0000252160","200","206","0.152915","2021-06-30"
"HK0000252160","200","207","0.044171","2021-06-30"
"HK0000252160","200","308","0.101291","2021-06-30"
"HK0000252160","200","309","0.059375","2021-06-30"
"HK0000252160","200","310","0.067504","2021-06-30"
"HK0000252160","200","311","0.045636","2021-06-30"
"HK0000252160","100","12","0.092677","2021-06-30"
"HK0000252160","100","13","0.816568","2021-06-30"
"HK0000252160","100","14","0.816568","2021-06-30"
"HK0000252160","100","15","0.092677","2021-06-30"
"HK0000264884","300","1","0.963150","2021-09-30"
"HK0000264884","300","7","0.036850","2021-09-30"
"HK0000264884","200","101","0.018546","2021-09-30"
"HK0000264884","200","102","0.175137","2021-09-30"
"HK0000264884","200","103","0.155303","2021-09-30"
"HK0000264884","200","104","0.009382","2021-09-30"
"HK0000264884","200","205","0.125906","2021-09-30"
"HK0000264884","200","206","0.085535","2021-09-30"
"HK0000264884","200","207","0.023433","2021-09-30"
"HK0000264884","200","308","0.056824","2021-09-30"
"HK0000264884","200","310","0.062636","2021-09-30"
"HK0000264884","200","311","0.250448","2021-09-30"
"HK0000264884","100","12","0.251622","2021-09-30"
"HK0000264884","100","13","0.711528","2021-09-30"
"HK0000264884","100","14","0.711528","2021-09-30"
"HK0000264884","100","15","0.251622","2021-09-30"
"HK0000283223","300","1","1.014985","2021-06-30"
"HK0000283223","300","8","-0.014985","2021-06-30"
"HK0000283223","200","101","0.009356","2021-06-30"
"HK0000283223","200","102","0.282229","2021-06-30"
"HK0000283223","200","103","0.090821","2021-06-30"
"HK0000283223","200","104","0.129564","2021-06-30"
"HK0000283223","200","205","0.038932","2021-06-30"
"HK0000283223","200","206","0.105242","2021-06-30"
"HK0000283223","200","308","0.133667","2021-06-30"
"HK0000283223","200","310","0.033782","2021-06-30"
"HK0000283223","200","311","0.164934","2021-06-30"
"HK0000283223","100","1","0.062382","2021-06-30"
"HK0000283223","100","11","0.026458","2021-06-30"
"HK0000283223","100","12","0.104449","2021-06-30"
"HK0000283223","100","13","0.821697","2021-06-30"
"HK0000283223","100","14","0.821697","2021-06-30"
"HK0000283223","100","15","0.193288","2021-06-30"
"HK0000284015","300","10","0.197931","2021-06-30"
"HK0000284015","300","30","0.647434","2021-06-30"
"HK0000284015","300","50","0.079496","2021-06-30"
"HK0000294535","300","10","0.035955","2021-06-30"
"HK0000294535","300","30","0.549559","2021-06-30"
"HK0000294535","300","50","0.387154","2021-06-30"
"HK0000294535","300","60","0.002823","2021-06-30"
"HK0000294535","100","1","0.077941","2021-06-30"
"HK0000294535","100","10","0.019214","2021-06-30"
"HK0000294535","100","11","0.009589","2021-06-30"
"HK0000294535","100","12","0.045679","2021-06-30"
"HK0000294535","100","13","0.362357","2021-06-30"
"HK0000294535","100","14","0.362357","2021-06-30"
"HK0000294535","100","15","0.152423","2021-06-30"
"HK0000301942","300","10","0.024797","2021-11-30"
"HK0000301942","300","30","0.863348","2021-11-30"
"HK0000301942","300","50","0.111855","2021-11-30"
"HK0000301942","100","1","0.023677","2021-11-30"
"HK0000301942","100","3","0.005457","2021-11-30"
"HK0000301942","100","5","0.016508","2021-11-30"
"HK0000301942","100","6","0.007267","2021-11-30"
"HK0000301942","100","8","0.004583","2021-11-30"
"HK0000301942","100","9","0.007527","2021-11-30"
"HK0000301942","100","10","0.004705","2021-11-30"
"HK0000301942","100","11","0.010571","2021-11-30"
"HK0000301942","100","12","0.127962","2021-11-30"
"HK0000301942","100","13","0.641582","2021-11-30"
"HK0000301942","100","14","0.659149","2021-11-30"
"HK0000301942","100","15","0.193653","2021-11-30"
"HK0000306685","300","1","0.984834","2021-06-30"
"HK0000306685","300","7","0.015605","2021-06-30"
"HK0000306685","300","8","-0.000439","2021-06-30"
"HK0000306685","200","101","0.019268","2021-06-30"
"HK0000306685","200","102","0.194412","2021-06-30"
"HK0000306685","200","103","0.024190","2021-06-30"
"HK0000306685","200","104","0.058327","2021-06-30"
"HK0000306685","200","205","0.041822","2021-06-30"
"HK0000306685","200","206","0.130064","2021-06-30"
"HK0000306685","200","308","0.205442","2021-06-30"
"HK0000306685","200","309","0.014549","2021-06-30"
"HK0000306685","200","310","0.067463","2021-06-30"
"HK0000306685","200","311","0.227675","2021-06-30"
"HK0000306685","100","1","0.039441","2021-06-30"
"HK0000306685","100","12","0.032790","2021-06-30"
"HK0000306685","100","13","0.910981","2021-06-30"
"HK0000306685","100","14","0.910981","2021-06-30"
"HK0000306685","100","15","0.072231","2021-06-30"
"HK0000306701","300","1","0.984834","2021-06-30"
"HK0000306701","300","7","0.015605","2021-06-30"
"HK0000306701","300","8","-0.000439","2021-06-30"
"HK0000306701","200","101","0.019268","2021-06-30"
"HK0000306701","200","102","0.194412","2021-06-30"
"HK0000306701","200","103","0.024190","2021-06-30"
"HK0000306701","200","104","0.058327","2021-06-30"
"HK0000306701","200","205","0.041822","2021-06-30"
"HK0000306701","200","206","0.130064","2021-06-30"
"HK0000306701","200","308","0.205442","2021-06-30"
"HK0000306701","200","309","0.014549","2021-06-30"
"HK0000306701","200","310","0.067463","2021-06-30"
"HK0000306701","200","311","0.227675","2021-06-30"
"HK0000306701","100","1","0.039441","2021-06-30"
"HK0000306701","100","12","0.032790","2021-06-30"
"HK0000306701","100","13","0.910981","2021-06-30"
"HK0000306701","100","14","0.910981","2021-06-30"
"HK0000306701","100","15","0.072231","2021-06-30"
"HK0000312378","300","1","0.918695","2021-06-30"
"HK0000312378","300","8","0.081305","2021-06-30"
"HK0000312378","200","102","0.282888","2021-06-30"
"HK0000312378","200","104","0.068181","2021-06-30"
"HK0000312378","200","205","0.147271","2021-06-30"
"HK0000312378","200","206","0.058039","2021-06-30"
"HK0000312378","200","308","0.150769","2021-06-30"
"HK0000312378","200","310","0.038660","2021-06-30"
"HK0000312378","200","311","0.172887","2021-06-30"
"HK0000312378","100","12","0.116241","2021-06-30"
"HK0000312378","100","13","0.802455","2021-06-30"
"HK0000312378","100","14","0.802455","2021-06-30"
"HK0000312378","100","15","0.116241","2021-06-30"
"HK0000312386","300","1","0.918695","2021-06-30"
"HK0000312386","300","8","0.081305","2021-06-30"
"HK0000312386","200","102","0.282888","2021-06-30"
"HK0000312386","200","104","0.068181","2021-06-30"
"HK0000312386","200","205","0.147271","2021-06-30"
"HK0000312386","200","206","0.058039","2021-06-30"
"HK0000312386","200","308","0.150769","2021-06-30"
"HK0000312386","200","310","0.038660","2021-06-30"
"HK0000312386","200","311","0.172887","2021-06-30"
"HK0000312386","100","12","0.116241","2021-06-30"
"HK0000312386","100","13","0.802455","2021-06-30"
"HK0000312386","100","14","0.802455","2021-06-30"
"HK0000312386","100","15","0.116241","2021-06-30"
"HK0000316452","300","1","0.937854","2021-06-30"
"HK0000316452","300","7","0.062147","2021-06-30"
"HK0000316452","200","102","0.150130","2021-06-30"
"HK0000316452","200","103","0.164035","2021-06-30"
"HK0000316452","200","205","0.241232","2021-06-30"
"HK0000316452","200","206","0.220323","2021-06-30"
"HK0000316452","200","308","0.091199","2021-06-30"
"HK0000316452","200","311","0.070936","2021-06-30"
"HK0000316452","100","1","0.082840","2021-06-30"
"HK0000316452","100","5","0.068629","2021-06-30"
"HK0000316452","100","13","0.786384","2021-06-30"
"HK0000316452","100","14","0.786384","2021-06-30"
"HK0000316452","100","15","0.151469","2021-06-30"
"HK0000320223","300","1","0.984834","2021-06-30"
"HK0000320223","300","7","0.015605","2021-06-30"
"HK0000320223","300","8","-0.000439","2021-06-30"
"HK0000320223","200","101","0.019268","2021-06-30"
"HK0000320223","200","102","0.194412","2021-06-30"
"HK0000320223","200","103","0.024190","2021-06-30"
"HK0000320223","200","104","0.058327","2021-06-30"
"HK0000320223","200","205","0.041822","2021-06-30"
"HK0000320223","200","206","0.130064","2021-06-30"
"HK0000320223","200","308","0.205442","2021-06-30"
"HK0000320223","200","309","0.014549","2021-06-30"
"HK0000320223","200","310","0.067463","2021-06-30"
"HK0000320223","200","311","0.227675","2021-06-30"
"HK0000320223","100","1","0.039441","2021-06-30"
"HK0000320223","100","12","0.032790","2021-06-30"
"HK0000320223","100","13","0.910981","2021-06-30"
"HK0000320223","100","14","0.910981","2021-06-30"
"HK0000320223","100","15","0.072231","2021-06-30"
"HK0000320264","300","1","0.984834","2021-06-30"
"HK0000320264","300","7","0.015605","2021-06-30"
"HK0000320264","300","8","-0.000439","2021-06-30"
"HK0000320264","200","101","0.019268","2021-06-30"
"HK0000320264","200","102","0.194412","2021-06-30"
"HK0000320264","200","103","0.024190","2021-06-30"
"HK0000320264","200","104","0.058327","2021-06-30"
"HK0000320264","200","205","0.041822","2021-06-30"
"HK0000320264","200","206","0.130064","2021-06-30"
"HK0000320264","200","308","0.205442","2021-06-30"
"HK0000320264","200","309","0.014549","2021-06-30"
"HK0000320264","200","310","0.067463","2021-06-30"
"HK0000320264","200","311","0.227675","2021-06-30"
"HK0000320264","100","1","0.039441","2021-06-30"
"HK0000320264","100","12","0.032790","2021-06-30"
"HK0000320264","100","13","0.910981","2021-06-30"
"HK0000320264","100","14","0.910981","2021-06-30"
"HK0000320264","100","15","0.072231","2021-06-30"
"HK0000323219","300","30","0.798478","2020-12-31"
"HK0000323219","300","50","0.023886","2020-12-31"
"HK0000323219","100","12","0.075944","2020-12-31"
"HK0000323219","100","13","0.573355","2020-12-31"
"HK0000323219","100","14","0.573355","2020-12-31"
"HK0000323219","100","15","0.075944","2020-12-31"
"HK0000349503","300","10","0.203322","2021-10-31"
"HK0000349503","300","30","0.770014","2021-10-31"
"HK0000349503","300","50","0.027091","2021-10-31"
"HK0000349503","100","1","0.004294","2021-10-31"
"HK0000349503","100","5","0.000010","2021-10-31"
"HK0000349503","100","6","0.000011","2021-10-31"
"HK0000349503","100","8","0.004693","2021-10-31"
"HK0000349503","100","9","0.000097","2021-10-31"
"HK0000349503","100","12","0.178007","2021-10-31"
"HK0000349503","100","13","0.738695","2021-10-31"
"HK0000349503","100","14","0.743388","2021-10-31"
"HK0000349503","100","15","0.182420","2021-10-31"
"HK0000349511","300","10","0.203322","2021-10-31"
"HK0000349511","300","30","0.770014","2021-10-31"
"HK0000349511","300","50","0.027091","2021-10-31"
"HK0000349511","100","1","0.004294","2021-10-31"
"HK0000349511","100","5","0.000010","2021-10-31"
"HK0000349511","100","6","0.000011","2021-10-31"
"HK0000349511","100","8","0.004693","2021-10-31"
"HK0000349511","100","9","0.000097","2021-10-31"
"HK0000349511","100","12","0.178007","2021-10-31"
"HK0000349511","100","13","0.738695","2021-10-31"
"HK0000349511","100","14","0.743388","2021-10-31"
"HK0000349511","100","15","0.182420","2021-10-31"
"HK0000349529","300","10","0.203322","2021-10-31"
"HK0000349529","300","30","0.770014","2021-10-31"
"HK0000349529","300","50","0.027091","2021-10-31"
"HK0000349529","100","1","0.004294","2021-10-31"
"HK0000349529","100","5","0.000010","2021-10-31"
"HK0000349529","100","6","0.000011","2021-10-31"
"HK0000349529","100","8","0.004693","2021-10-31"
"HK0000349529","100","9","0.000097","2021-10-31"
"HK0000349529","100","12","0.178007","2021-10-31"
"HK0000349529","100","13","0.738695","2021-10-31"
"HK0000349529","100","14","0.743388","2021-10-31"
"HK0000349529","100","15","0.182420","2021-10-31"
"HK0000349545","300","10","0.148353","2021-10-31"
"HK0000349545","300","30","0.792884","2021-10-31"
"HK0000349545","300","50","0.058619","2021-10-31"
"HK0000349545","100","1","0.004336","2021-10-31"
"HK0000349545","100","5","0.000008","2021-10-31"
"HK0000349545","100","6","0.000048","2021-10-31"
"HK0000349545","100","8","0.005732","2021-10-31"
"HK0000349545","100","9","0.000073","2021-10-31"
"HK0000349545","100","11","0.004706","2021-10-31"
